seed,step,branch,phi_t,num_coordinates,mean_g2,mean_g2_cross,mean_xi2,mean_2gxi,mean_abs_2gxi,rms_2gxi,negative_fraction_g2_cross,R_signed,R_abs,R_noise,rho_fb,mean_g2_cross_minus_g2,mean_private_second_moment,private_v_decomposition_max_abs,private_v_decomposition_rms
0,16,mf,0.00025651929900050163,5501002,9.33307098271996e-10,1.7590335854578143e-09,0.0002564852184150368,8.257262096300622e-10,3.804619268521492e-07,9.778908633961692e-07,0.4999196529388428,0.8847314715385437,407.6492004394531,274813.28125,3.219391146558337e-06,8.257262096300622e-10,0.00025648697744862226,4.656612873077393e-10,3.5405713083580537e-11
0,16,iid,0.00025651929900050163,5501002,1.6151540105369122e-09,1.0393798044461278e-09,0.0002565056493040174,-5.757738730238771e-10,4.942567102261819e-07,1.2876050732302247e-06,0.4998682141304016,-0.3564823269844055,306.01214599609375,158811.890625,-2.2446829461841844e-06,-5.757738730238771e-10,0.00025650668868382187,4.0745362639427185e-10,3.481270133276482e-11
0,17,mf,0.00025651929900050163,5501002,9.709718584716143e-10,1.103773517030504e-09,0.00025644907145760953,1.3280194999243378e-10,3.871823253120965e-07,1.0057393637907808e-06,0.4998665750026703,0.13677220046520233,398.75750732421875,264115.875,5.178492301638471e-07,1.3280194999243378e-10,0.00025645017523112656,4.656612873077393e-10,3.6133103453739324e-11
0,17,iid,0.00025651929900050163,5501002,1.7985175571055834e-09,3.3771083707279104e-09,0.00025663396809250116,1.5785900364662098e-09,5.189239686842484e-07,1.3603604429590632e-06,0.499235063791275,0.8777173161506653,288.5286865234375,142691.9375,6.151135039544897e-06,1.5785900364662098e-09,0.0002566373452008719,3.4924596548080444e-10,3.551980237714858e-11
0,18,mf,0.00025651929900050163,5501002,7.68693608765858e-10,4.0483130736568285e-10,0.00025685669970698655,-3.6386257895593133e-10,3.561105472726922e-07,8.679413099343947e-07,0.49948737025260925,-0.4733518958091736,463.2672119140625,334147.0625,-1.4165975699143019e-06,-3.6386257895593133e-10,0.0002568571045382939,4.0745362639427185e-10,3.683713403757061e-11
0,18,iid,0.00025651929900050163,5501002,9.689002933299662e-10,1.0317429133266387e-09,0.000256821746006608,6.284307102477626e-11,4.018628203539265e-07,9.900140867102891e-07,0.4999943673610687,0.06486020982265472,414.76177978515625,265065.1875,2.446953146773012e-07,6.284307102477626e-11,0.00025682277774952134,3.4924596548080444e-10,3.621977370804608e-11
0,19,mf,0.00025651929900050163,5501002,9.815439572236073e-10,2.1017581008919706e-09,0.0002567537303548306,1.1202141436683632e-09,3.9819121866457863e-07,1.015495513456699e-06,0.49964988231658936,1.1412774324417114,405.67840576171875,261581.453125,4.362990694062319e-06,1.1202141436683632e-09,0.0002567558321129315,4.0745362639427185e-10,3.7528761348548656e-11
0,19,iid,0.00025651929900050163,5501002,8.970139075969996e-10,5.966280802738311e-10,0.0002564999449532479,-3.0038566078971485e-10,3.861961772599898e-07,9.685919621915673e-07,0.4999818205833435,-0.33487290143966675,430.53533935546875,285948.6875,-1.1710943681464414e-06,-3.0038566078971485e-10,0.0002565005415813282,3.4924596548080444e-10,3.6918718082645796e-11
0,20,mf,0.00025651929900050163,5501002,7.762475662254076e-10,1.1609142536173067e-09,0.0002565172326285392,3.846668261697772e-10,3.54102411392887e-07,8.834013556224818e-07,0.4997805953025818,0.4955465793609619,456.1720275878906,330458.03125,1.4995749779700418e-06,3.846668261697772e-10,0.0002565183935427928,4.0745362639427185e-10,3.821855332208912e-11
0,20,iid,0.00025651929900050163,5501002,1.3579419810838544e-09,9.669814948765065e-10,0.00025652771000750363,-3.909600698737137e-10,4.608283177276462e-07,1.1843222864627023e-06,0.4995611906051636,-0.28790631890296936,339.35791015625,188909.1875,-1.5240461834764574e-06,-3.909600698737137e-10,0.0002565286769889985,3.4924596548080444e-10,3.7593369389687936e-11
0,21,mf,0.00025651929900050163,5501002,7.148213132524006e-10,1.3371970197795235e-09,0.0002564947062637657,6.223758175494254e-10,3.4758463129946904e-07,8.524873464921257e-07,0.49996256828308105,0.8706732392311096,486.25384521484375,358823.5,2.4264666080853203e-06,6.223758175494254e-10,0.00025649604346078547,4.0745362639427185e-10,3.8890668463409384e-11
0,21,iid,0.00025651929900050163,5501002,9.23126519669637e-10,1.3320238245739802e-09,0.00025656100478954613,4.0889669428167963e-10,3.8686741277160763e-07,9.708318202683586e-07,0.4998869299888611,0.4429476261138916,419.0838623046875,277926.15625,1.5937600892357295e-06,4.0889669428167963e-10,0.0002565623368133707,3.4924596548080444e-10,3.826607086754308e-11
0,22,mf,0.00025651929900050163,5501002,7.996169282264987e-10,7.245937738709074e-10,0.00025614554760977626,-7.502273802195703e-11,3.6751853826899605e-07,9.018276045935636e-07,0.49935993552207947,-0.09382335096597672,459.6182556152344,320335.3125,-2.928910589616862e-07,-7.502273802195703e-11,0.00025614627220355013,4.0745362639427185e-10,3.954354205193411e-11
0,22,iid,0.00025651929900050163,5501002,9.01946572984258e-10,1.158340867668528e-09,0.0002563570742495358,2.5639437795099695e-10,3.8161681459314423e-07,9.701899443825823e-07,0.4999222159385681,0.2842678129673004,423.10357666015625,284226.4375,1.000145630314364e-06,2.5639437795099695e-10,0.00025635823259040347,3.4924596548080444e-10,3.8916259104126993e-11
0,23,mf,0.00025651929900050163,5501002,1.0633439684326618e-09,2.078909266955975e-09,0.00025641173124313354,1.0155654095456157e-09,4.1587628629713436e-07,1.0405982493466581e-06,0.4996853470802307,0.9550676345825195,391.102294921875,241137.125,3.960682533943327e-06,1.0155654095456157e-09,0.0002564138101524005,4.0745362639427185e-10,4.0205200280141185e-11
0,23,iid,0.00025651929900050163,5501002,1.0703379293985904e-09,7.881010288812718e-10,0.0002564569585956633,-2.822373723621041e-10,4.0781867483019596e-07,1.0459604027346359e-06,0.5000250935554504,-0.2636899948120117,381.0186462402344,239603.734375,-1.1005253099938272e-06,-2.822373723621041e-10,0.0002564577466966922,3.4924596548080444e-10,3.956848737551866e-11
0,24,mf,0.00025651929900050163,5501002,7.428752613058975e-10,1.2198470011881568e-09,0.00025654619093984365,4.769718509045617e-10,3.5262667097413214e-07,8.610217605564685e-07,0.49950119853019714,0.6420618295669556,474.67816162109375,345342.21875,1.85920453077415e-06,4.769718509045617e-10,0.00025654741078684484,5.238689482212067e-10,4.08765243875564e-11
0,24,iid,0.00025651929900050163,5501002,9.96503657368919e-10,5.74002845254995e-10,0.00025649467715993524,-4.2250114518083137e-10,3.999436728463479e-07,1.0028319366028882e-06,0.4996429979801178,-0.42398351430892944,401.346923828125,257394.609375,-1.647212116040464e-06,-4.2250114518083137e-10,0.0002564952511627805,4.0745362639427185e-10,4.0233563008973405e-11
0,25,mf,0.00025651929900050163,5501002,7.793890532958869e-10,7.553027647766442e-10,0.00025662488769739866,-2.4085945043994528e-11,3.5545369314604613e-07,9.110376026910671e-07,0.5004172325134277,-0.03090362250804901,456.0670471191406,329264.15625,-9.385662735894584e-08,-2.4085945043994528e-11,0.00025662564300016344,5.238689482212067e-10,4.1534650718766386e-11
0,25,iid,0.00025651929900050163,5501002,9.73350844368781e-10,5.742353814675027e-10,0.0002566543989814818,-3.991158237237613e-10,3.967689963246812e-07,9.973197165891179e-07,0.49985021352767944,-0.4100431203842163,407.63201904296875,263681.28125,-1.5550709804301732e-06,-3.991158237237613e-10,0.00025665497321686326,3.4924596548080444e-10,4.090092847741644e-11
0,26,mf,0.00025651929900050163,5501002,8.425971032011148e-10,1.6649331913143328e-09,0.0002564447349868715,8.223363101578229e-10,3.6947386661267956e-07,9.240782787856006e-07,0.4998703896999359,0.9759543538093567,438.4941101074219,304350.375,3.2066805033537094e-06,8.223363101578229e-10,0.0002564463999200628,4.656612873077393e-10,4.217697371911022e-11
0,26,iid,0.00025651929900050163,5501002,1.084920264737832e-09,9.581604398789523e-10,0.0002564093447290361,-1.2675983873666752e-10,4.117305820727779e-07,1.0572375686024316e-06,0.4994041323661804,-0.11683793365955353,379.5030822753906,236339.34375,-4.943651674693683e-07,-1.2675983873666752e-10,0.00025641030288947597,3.4924596548080444e-10,4.1571569103782124e-11
0,27,mf,0.00025651929900050163,5501002,6.384527906355686e-10,1.0090523971939547e-09,0.000256600440479815,3.705993012470543e-10,3.295508577139117e-07,8.153566000146384e-07,0.4999736547470093,0.5804646611213684,516.1710205078125,401909.75,1.4442661040448002e-06,3.705993012470543e-10,0.0002566014495322122,5.238689482212067e-10,4.283876031685452e-11
0,27,iid,0.00025651929900050163,5501002,1.100792457187083e-09,1.2152799877540588e-09,0.0002564522437751293,1.1448787057277698e-10,4.125829207168863e-07,1.060837234945211e-06,0.49990585446357727,0.10400495678186417,374.80535888671875,232970.5625,4.4642962393481866e-07,1.1448787057277698e-10,0.00025645345905511707,3.4924596548080444e-10,4.224502345162584e-11
0,28,mf,0.00025651929900050163,5501002,7.335385077134049e-10,1.5276867548763562e-09,0.0002565758768469095,7.941483581852538e-10,3.4888756772488705e-07,8.785961540525022e-07,0.49969425797462463,1.0826267004013062,475.6227111816406,349778.34375,3.095179408774129e-06,7.941483581852538e-10,0.0002565774045336644,4.656612873077393e-10,4.35176547575189e-11
0,28,iid,0.00025651929900050163,5501002,9.812305412637556e-10,4.265463537933556e-10,0.00025658259983174503,-5.546842984927025e-10,3.910146517682733e-07,1.0035685136244865e-06,0.49985039234161377,-0.5652945637702942,398.4941711425781,261490.65625,-2.1618157006741967e-06,-5.546842984927025e-10,0.0002565830263780988,3.4924596548080444e-10,4.2902313646120405e-11
0,29,mf,0.00025651929900050163,5501002,8.70039262856892e-10,1.215334277659963e-09,0.00025660821120254695,3.4529529235882706e-10,3.7753858350697556e-07,9.63856450653111e-07,0.49976295232772827,0.39687323570251465,433.93280029296875,294938.65625,1.3456127589961397e-06,3.4529529235882706e-10,0.0002566094265368246,5.238689482212067e-10,4.415351070874429e-11
0,29,iid,0.00025651929900050163,5501002,1.2528701409664222e-09,1.1076300987511445e-09,0.00025645247660577297,-1.4523944547040202e-10,4.36694705285845e-07,1.1364226111254538e-06,0.4999447464942932,-0.1159253865480423,348.5554504394531,204691.984375,-5.663406454914366e-07,-1.4523944547040202e-10,0.0002564535842358717,3.4924596548080444e-10,4.3601258020720124e-11
0,30,mf,0.00025651929900050163,5501002,6.942287855693507e-10,6.930771512259071e-10,0.0002563199959695339,-1.1510244797216518e-12,3.429967705415038e-07,8.525894941158185e-07,0.4996519088745117,-0.0016579900402575731,494.0687561035156,369215.46875,-4.4905759111202315e-09,-1.1510244797216518e-12,0.00025632068904668515,4.656612873077393e-10,4.477882648012965e-11
0,30,iid,0.00025651929900050163,5501002,1.3298990797494525e-09,7.093406972913385e-10,0.0002565408358350396,-6.205578273466017e-10,4.452250834674487e-07,1.1691868166963104e-06,0.49951955676078796,-0.46662023663520813,334.7810974121094,192902.484375,-2.41894349528593e-06,-6.205578273466017e-10,0.0002565415451757369,3.4924596548080444e-10,4.427904223835988e-11
0,31,mf,0.00025651929900050163,5501002,7.84269316156383e-10,1.466713417386245e-09,0.00025653920602053404,6.824444342967695e-10,3.6077264553568966e-07,9.040804229698551e-07,0.49955862760543823,0.8701659440994263,460.0111389160156,327106.0,2.660195605130866e-06,6.824444342967695e-10,0.0002565406727339514,5.238689482212067e-10,4.541172299310503e-11
0,31,iid,0.00025651929900050163,5501002,1.0675265116333321e-09,1.213377509579061e-09,0.0002567847550380975,1.4585117835697048e-10,4.0451777749694884e-07,1.0493458830751479e-06,0.5001000165939331,0.13662534952163696,378.92999267578125,240541.8125,5.679900709765207e-07,1.4585117835697048e-10,0.0002567859684156071,4.656612873077393e-10,4.4945627081238726e-11
0,32,mf,0.00025651929900050163,5501002,9.081422835954811e-10,1.8528076850543584e-09,0.0002567906049080193,9.44665567992331e-10,3.7773443750666047e-07,9.59670160227688e-07,0.49971115589141846,1.040217638015747,415.9419250488281,282764.71875,3.678738949020044e-06,9.44665567992331e-10,0.00025679245771570436,4.656612873077393e-10,4.6035109751985104e-11
0,32,iid,0.00025651929900050163,5501002,1.2252799885814625e-09,1.121812975846126e-09,0.00025666633155196905,-1.0346701967423044e-10,4.297123155083682e-07,1.1134205806229147e-06,0.4996357262134552,-0.08444356918334961,350.70538330078125,209475.65625,-4.0311874727194663e-07,-1.0346701967423044e-10,0.0002566674533649449,4.0745362639427185e-10,4.5644890644958025e-11
0,33,mf,0.00025651929900050163,5501002,7.944098712187042e-10,1.1865164406543727e-09,0.000256635103141889,3.9210673596912216e-10,3.6806980574510817e-07,8.962435913417721e-07,0.4992128908634186,0.49358242750167847,463.3248291015625,323051.25,1.527876520412974e-06,3.9210673596912216e-10,0.00025663628965832963,4.656612873077393e-10,4.665612687859699e-11
0,33,iid,0.00025651929900050163,5501002,1.3792474939933186e-09,8.881338442456865e-10,0.0002564484893810004,-4.911132611695734e-10,4.533928006367205e-07,1.1824646435343311e-06,0.4997158944606781,-0.3560733497142792,328.7247619628906,185933.640625,-1.9150561456626747e-06,-4.911132611695734e-10,0.00025644937751484465,4.0745362639427185e-10,4.63146361540101e-11
0,34,mf,0.00025651929900050163,5501002,8.376869753412564e-10,1.1477885308863733e-09,0.0002564472670201212,3.1010169432299506e-10,3.804173616117623e-07,9.265710900763224e-07,0.4998398721218109,0.37018805742263794,454.1283264160156,306137.375,1.2092220913473284e-06,3.1010169432299506e-10,0.0002564484148086521,5.238689482212067e-10,4.725323951570992e-11
0,34,iid,0.00025651929900050163,5501002,8.318728483835969e-10,4.5805395587628084e-10,0.0002564821043051779,-3.738186704627111e-10,3.637142071966082e-07,9.24344362829288e-07,0.499863862991333,-0.44936996698379517,437.22332763671875,308318.90625,-1.4574843589798547e-06,-3.738186704627111e-10,0.0002564825623591338,4.0745362639427185e-10,4.694452812592509e-11
0,35,mf,0.00025651929900050163,5501002,7.350296482577789e-10,1.7413428476942272e-09,0.00025624685804359615,1.0063138100591118e-09,3.44469299307093e-07,8.631698733552184e-07,0.4999214708805084,1.3690792322158813,468.6468200683594,348621.09375,3.927126726921415e-06,1.0063138100591118e-09,0.00025624859938644384,4.656612873077393e-10,4.781676443688099e-11
0,35,iid,0.00025651929900050163,5501002,8.790677075154463e-10,9.065355688342436e-10,0.00025617823121137917,2.7467609783893288e-11,3.6943066561434534e-07,9.517141847936728e-07,0.4999820291996002,0.03124629519879818,420.2527770996094,291420.34375,1.0722070697966046e-07,2.7467609783893288e-11,0.000256179137746948,4.0745362639427185e-10,4.7564351762785506e-11
0,36,mf,0.00025651929900050163,5501002,7.675089452874317e-10,1.008390704271278e-09,0.00025644589914008975,2.4088178673942195e-10,3.5287897048874584e-07,8.814284910840797e-07,0.49994856119155884,0.3138488531112671,459.7718200683594,334127.5625,9.393085065312334e-07,2.4088178673942195e-10,0.000256446907530794,4.656612873077393e-10,4.838733580481147e-11
0,36,iid,0.00025651929900050163,5501002,8.041685650717056e-10,8.227465375654219e-10,0.00025659558014012873,1.8578093924359607e-11,3.565588713172474e-07,9.054186307366763e-07,0.4998045861721039,0.023102236911654472,443.38818359375,319081.8125,7.240222998916579e-08,1.8578093924359607e-11,0.0002565964028866663,4.0745362639427185e-10,4.816216522818273e-11
0,37,mf,0.00025651929900050163,5501002,6.626008630661318e-10,1.5392757068966034e-09,0.00025653367629274726,8.766742332078081e-10,3.384917022231093e-07,8.164348628270091e-07,0.4994077682495117,1.3230805397033691,510.8531188964844,387161.71875,3.4173847325291717e-06,8.766742332078081e-10,0.00025653521556845416,4.656612873077393e-10,4.8931605295399194e-11
0,37,iid,0.00025651929900050163,5501002,1.020317053068709e-09,1.1907406172184665e-09,0.0002566353068687022,1.7042388333887715e-10,3.9624646319680323e-07,1.0232676004306995e-06,0.4999196529388428,0.16703033447265625,388.3562316894531,251525.0625,6.640703418270277e-07,1.7042388333887715e-10,0.0002566364976093194,4.0745362639427185e-10,4.8723077655798974e-11
0,38,mf,0.00025651929900050163,5501002,4.853906165891431e-10,5.269848446509684e-10,0.0002567418268881738,4.159396785330394e-11,2.923763418039016e-07,7.009774662947166e-07,0.4998776614665985,0.08569174259901047,602.3526611328125,528938.5625,1.620069838281779e-07,4.159396785330394e-11,0.00025674235387301847,4.656612873077393e-10,4.945110640419692e-11
0,38,iid,0.00025651929900050163,5501002,9.720938498603005e-10,5.580872430854811e-10,0.00025662692496553063,-4.14006273707912e-10,3.8868105889378057e-07,9.960940587916411e-07,0.5000354647636414,-0.425891250371933,399.8390197753906,263993.96875,-1.6132612472574692e-06,-4.14006273707912e-10,0.0002566274830527737,4.3655745685100555e-10,4.926333993515719e-11
0,39,mf,0.00025651929900050163,5501002,5.685790727127937e-10,4.933069508439303e-10,0.0002563818416092545,-7.52718581908951e-11,3.114513447144418e-07,7.588400876556989e-07,0.49976223707199097,-0.13238590955734253,547.7714233398438,450916.78125,-2.935927909675229e-07,-7.52718581908951e-11,0.0002563823349162053,5.238689482212067e-10,4.996026162218392e-11
