epsilon,step,layer,index,clean,dp
3,32,blocks/5/attention/query/kernel,119,2.48210926656611264e-06,8.85303597897291183e-03
3,32,blocks/5/attention/query/kernel,120,2.45150999944598880e-06,8.69913585484027863e-03
3,32,blocks/5/attention/query/kernel,121,2.39128053181048017e-06,8.58238060027360916e-03
3,32,blocks/5/attention/query/kernel,122,2.32897946261800826e-06,8.51511582732200623e-03
3,32,blocks/5/attention/query/kernel,123,2.25905432671424933e-06,8.36869794875383377e-03
3,32,blocks/5/attention/query/kernel,124,2.22673133976059034e-06,8.23036767542362213e-03
3,32,blocks/5/attention/query/kernel,125,2.19879370888520498e-06,8.13332293182611465e-03
3,32,blocks/5/attention/query/kernel,126,2.15636146094766445e-06,8.09175614267587662e-03
3,32,blocks/5/attention/query/kernel,127,2.10098755815124605e-06,7.95794371515512466e-03
3,32,blocks/5/attention/query/kernel,128,2.04409980142372660e-06,7.77692906558513641e-03
3,32,blocks/5/attention/query/kernel,129,2.03182707991800271e-06,7.61288637295365334e-03
3,32,blocks/5/attention/query/kernel,130,1.97004851543169934e-06,7.47292814776301384e-03
3,32,blocks/5/attention/query/kernel,131,1.94462586478039157e-06,7.35812727361917496e-03
3,32,blocks/5/attention/query/kernel,132,1.91285107575822622e-06,7.23584741353988647e-03
3,32,blocks/5/attention/query/kernel,133,1.86616796327143675e-06,7.14420573785901070e-03
3,32,blocks/5/attention/query/kernel,134,1.80240954250621144e-06,7.01655913144350052e-03
3,32,blocks/5/attention/query/kernel,135,1.77492279362923000e-06,6.90073333680629730e-03
3,32,blocks/5/attention/query/kernel,136,1.73101363998284796e-06,6.81601837277412415e-03
3,32,blocks/5/attention/query/kernel,137,1.67908694947982440e-06,6.62980275228619576e-03
3,32,blocks/5/attention/query/kernel,138,1.64302559824136551e-06,6.50815106928348541e-03
3,32,blocks/5/attention/query/kernel,139,1.61586069680197397e-06,6.42014108598232269e-03
3,32,blocks/5/attention/query/kernel,140,1.56733085532323457e-06,6.38072844594717026e-03
3,32,blocks/5/attention/query/kernel,141,1.53025519011862343e-06,6.11577648669481277e-03
3,32,blocks/5/attention/query/kernel,142,1.48324102156038862e-06,5.93050848692655563e-03
3,32,blocks/5/attention/query/kernel,143,1.44703551541169873e-06,5.83573337644338608e-03
3,32,blocks/5/attention/query/kernel,144,1.39618794037232874e-06,5.76600758358836174e-03
3,32,blocks/5/attention/query/kernel,145,1.38992663778481074e-06,5.58640714734792709e-03
3,32,blocks/5/attention/query/kernel,146,1.36502785608172417e-06,5.41583495214581490e-03
3,32,blocks/5/attention/query/kernel,147,1.33988282868813258e-06,5.32158650457859039e-03
3,32,blocks/5/attention/query/kernel,148,1.31297667849139543e-06,5.19006419926881790e-03
3,32,blocks/5/attention/query/kernel,149,1.27330167742911726e-06,5.08513394743204117e-03
3,32,blocks/5/attention/query/kernel,150,1.24288158076524269e-06,4.90490207448601723e-03
3,32,blocks/5/attention/query/kernel,151,1.17344723093992798e-06,4.83879866078495979e-03
3,32,blocks/5/attention/query/kernel,152,1.16707383313041646e-06,4.74894698709249496e-03
3,32,blocks/5/attention/query/kernel,153,1.14088811642432120e-06,4.65493137016892433e-03
3,32,blocks/5/attention/query/kernel,154,1.10449991552741267e-06,4.53921919688582420e-03
3,32,blocks/5/attention/query/kernel,155,1.04739626749505987e-06,4.42037545144557953e-03
3,32,blocks/5/attention/query/kernel,156,1.02479123142984463e-06,4.20079752802848816e-03
3,32,blocks/5/attention/query/kernel,157,9.94218794403423090e-07,4.18000249192118645e-03
3,32,blocks/5/attention/query/kernel,158,9.80745426204521209e-07,4.00841142982244492e-03
3,32,blocks/5/attention/query/kernel,159,9.20646982649486745e-07,3.95011482760310173e-03
3,32,blocks/5/attention/query/kernel,160,8.95688515356596326e-07,3.84373241104185581e-03
3,32,blocks/5/attention/query/kernel,161,8.63476429913134780e-07,3.78457806073129177e-03
3,32,blocks/5/attention/query/kernel,162,8.54258473736990709e-07,3.56164854019880295e-03
3,32,blocks/5/attention/query/kernel,163,8.43785471715818858e-07,3.48900468088686466e-03
3,32,blocks/5/attention/query/kernel,164,7.85427062055532588e-07,3.42004327103495598e-03
3,32,blocks/5/attention/query/kernel,165,7.77419018049840815e-07,3.31875332631170750e-03
3,32,blocks/5/attention/query/kernel,166,7.34619789000134915e-07,3.19402432069182396e-03
3,32,blocks/5/attention/query/kernel,167,6.74291356972389622e-07,3.03950696252286434e-03
3,32,blocks/5/attention/query/kernel,168,6.53353538382361876e-07,2.86576896905899048e-03
3,32,blocks/5/attention/query/kernel,169,6.12596352311811643e-07,2.78540188446640968e-03
3,32,blocks/5/attention/query/kernel,170,5.95943959069700213e-07,2.75258626788854599e-03
3,32,blocks/5/attention/query/kernel,171,5.74706689349113731e-07,2.64423550106585026e-03
3,32,blocks/5/attention/query/kernel,172,5.42901375411020126e-07,2.49273376539349556e-03
3,32,blocks/5/attention/query/kernel,173,5.00305816331092501e-07,2.24048574455082417e-03
3,32,blocks/5/attention/query/kernel,174,4.84185250115842791e-07,2.18246760778129101e-03
3,32,blocks/5/attention/query/kernel,175,4.41013298768666573e-07,2.01144092716276646e-03
3,32,blocks/5/attention/query/kernel,176,4.06239308858857839e-07,1.87765620648860931e-03
3,32,blocks/5/attention/query/kernel,177,3.94794341218585032e-07,1.81027583312243223e-03
3,32,blocks/5/attention/query/kernel,178,3.77036968757238355e-07,1.76326907239854336e-03
3,32,blocks/5/attention/query/kernel,179,3.48092953572631814e-07,1.69375038240104914e-03
3,32,blocks/5/attention/query/kernel,180,3.11007568143395474e-07,1.55902025289833546e-03
3,32,blocks/5/attention/query/kernel,181,2.85552715695303050e-07,1.35780870914459229e-03
3,32,blocks/5/attention/query/kernel,182,2.79425876215100288e-07,1.27518235240131617e-03
3,32,blocks/5/attention/query/kernel,183,2.43257602505764225e-07,1.17092381697148085e-03
3,32,blocks/5/attention/query/kernel,184,2.14239534557236766e-07,1.02572410833090544e-03
3,32,blocks/5/attention/query/kernel,185,2.10098875186304213e-07,8.77892016433179379e-04
3,32,blocks/5/attention/query/kernel,186,1.59416359224451298e-07,7.92703591287136078e-04
3,32,blocks/5/attention/query/kernel,187,1.24747899121757655e-07,6.08332979027181864e-04
3,32,blocks/5/attention/query/kernel,188,1.02063005158470332e-07,4.26916201831772923e-04
3,32,blocks/5/attention/query/kernel,189,9.28954264622916526e-08,2.99223669571802020e-04
3,32,blocks/5/attention/query/kernel,190,3.41107053714040376e-08,2.32109450735151768e-04
3,32,blocks/5/attention/query/kernel,191,1.46018725999397248e-08,1.06168139609508216e-04
3,32,blocks/5/attention/query/kernel,192,3.36269373457653842e-10,6.44593383185565472e-05
3,32,blocks/11/attention/query/kernel,1,3.60100675607100129e-04,2.84802857786417007e-02
3,32,blocks/11/attention/query/kernel,2,2.77545826975256205e-04,2.80498974025249481e-02
3,32,blocks/11/attention/query/kernel,3,2.17685053939931095e-04,2.74546463042497635e-02
3,32,blocks/11/attention/query/kernel,4,2.05246600671671331e-04,2.71864701062440872e-02
3,32,blocks/11/attention/query/kernel,5,1.57755130203440785e-04,2.69703567028045654e-02
3,32,blocks/11/attention/query/kernel,6,1.27119550597853959e-04,2.66990792006254196e-02
3,32,blocks/11/attention/query/kernel,7,1.10370958282146603e-04,2.61540766805410385e-02
3,32,blocks/11/attention/query/kernel,8,9.25904823816381395e-05,2.57961377501487732e-02
3,32,blocks/11/attention/query/kernel,9,8.95838602446019650e-05,2.54405792802572250e-02
3,32,blocks/11/attention/query/kernel,10,6.85475388308987021e-05,2.54163295030593872e-02
3,32,blocks/11/attention/query/kernel,11,4.21958102378994226e-05,2.49802861362695694e-02
3,32,blocks/11/attention/query/kernel,12,3.20717663271352649e-05,2.48510316014289856e-02
3,32,blocks/11/attention/query/kernel,13,2.55740778811741620e-05,2.46555283665657043e-02
3,32,blocks/11/attention/query/kernel,14,2.29060024139471352e-05,2.43776701390743256e-02
3,32,blocks/11/attention/query/kernel,15,2.03332856472115964e-05,2.42709480226039886e-02
3,32,blocks/11/attention/query/kernel,16,1.87543701031245291e-05,2.41320431232452393e-02
3,32,blocks/11/attention/query/kernel,17,1.75283912540180609e-05,2.38802749663591385e-02
3,32,blocks/11/attention/query/kernel,18,1.74634042195975780e-05,2.34684627503156662e-02
3,32,blocks/11/attention/query/kernel,19,1.60134532052325085e-05,2.32202298939228058e-02
3,32,blocks/11/attention/query/kernel,20,1.53908949869219214e-05,2.31722425669431686e-02
3,32,blocks/11/attention/query/kernel,21,1.48984772749827243e-05,2.30716392397880554e-02
3,32,blocks/11/attention/query/kernel,22,1.41537057061214000e-05,2.26801112294197083e-02
3,32,blocks/11/attention/query/kernel,23,1.35551999846938998e-05,2.24175751209259033e-02
3,32,blocks/11/attention/query/kernel,24,1.31265423988224939e-05,2.22899578511714935e-02
3,32,blocks/11/attention/query/kernel,25,1.28289757412858307e-05,2.22311317920684814e-02
3,32,blocks/11/attention/query/kernel,26,1.22245555758127011e-05,2.20776107162237167e-02
3,32,blocks/11/attention/query/kernel,27,1.15579723569680937e-05,2.18405909836292267e-02
3,32,blocks/11/attention/query/kernel,28,1.12755278678378090e-05,2.16952078044414520e-02
3,32,blocks/11/attention/query/kernel,29,1.04371556517435238e-05,2.14611198753118515e-02
3,32,blocks/11/attention/query/kernel,30,1.02444500953424722e-05,2.12812218815088272e-02
3,32,blocks/11/attention/query/kernel,31,9.73846636043163016e-06,2.10557263344526291e-02
3,32,blocks/11/attention/query/kernel,32,9.58353484747931361e-06,2.09797620773315430e-02
3,32,blocks/11/attention/query/kernel,33,9.42079168453346938e-06,2.08177100867033005e-02
3,32,blocks/11/attention/query/kernel,34,9.09387017600238323e-06,2.06904392689466476e-02
3,32,blocks/11/attention/query/kernel,35,8.81725190993165597e-06,2.04509850591421127e-02
3,32,blocks/11/attention/query/kernel,36,8.51017830427736044e-06,2.03862115740776062e-02
3,32,blocks/11/attention/query/kernel,37,8.19407159724505618e-06,2.02099904417991638e-02
3,32,blocks/11/attention/query/kernel,38,8.08486856840318069e-06,1.99523512274026871e-02
3,32,blocks/11/attention/query/kernel,39,7.75181706558214501e-06,1.97753515094518661e-02
3,32,blocks/11/attention/query/kernel,40,7.65865479479543865e-06,1.95661410689353943e-02
3,32,blocks/11/attention/query/kernel,41,7.45687657399685122e-06,1.95073764771223068e-02
3,32,blocks/11/attention/query/kernel,42,7.29437897462048568e-06,1.93479750305414200e-02
3,32,blocks/11/attention/query/kernel,43,6.98333224136149511e-06,1.93143747746944427e-02
3,32,blocks/11/attention/query/kernel,44,6.97426048645866103e-06,1.91110260784626007e-02
3,32,blocks/11/attention/query/kernel,45,6.79609047438134439e-06,1.89481712877750397e-02
3,32,blocks/11/attention/query/kernel,46,6.65779953124001622e-06,1.86381302773952484e-02
3,32,blocks/11/attention/query/kernel,47,6.60418072584434412e-06,1.85906495898962021e-02
3,32,blocks/11/attention/query/kernel,48,6.26890141575131565e-06,1.83274392038583755e-02
3,32,blocks/11/attention/query/kernel,49,6.17647401668364182e-06,1.82173755019903183e-02
3,32,blocks/11/attention/query/kernel,50,6.07862284596194513e-06,1.81333925575017929e-02
3,32,blocks/11/attention/query/kernel,51,6.00171051701181568e-06,1.79921276867389679e-02
3,32,blocks/11/attention/query/kernel,52,5.88134389545302838e-06,1.79155357182025909e-02
3,32,blocks/11/attention/query/kernel,53,5.72025919609586708e-06,1.77540089935064316e-02
3,32,blocks/11/attention/query/kernel,54,5.51503899259842001e-06,1.77182927727699280e-02
3,32,blocks/11/attention/query/kernel,55,5.48458410776220262e-06,1.75513345748186111e-02
3,32,blocks/11/attention/query/kernel,56,5.40256496606161818e-06,1.72312278300523758e-02
3,32,blocks/11/attention/query/kernel,57,5.29919634573161602e-06,1.70890837907791138e-02
3,32,blocks/11/attention/query/kernel,58,5.19022160005988553e-06,1.69149152934551239e-02
3,32,blocks/11/attention/query/kernel,59,5.02772945765173063e-06,1.68480649590492249e-02
3,32,blocks/11/attention/query/kernel,60,4.96760367241222411e-06,1.66466124355792999e-02
3,32,blocks/11/attention/query/kernel,61,4.85538475913926959e-06,1.65261775255203247e-02
3,32,blocks/11/attention/query/kernel,62,4.77183721159235574e-06,1.64148155599832535e-02
3,32,blocks/11/attention/query/kernel,63,4.64439062852761708e-06,1.61207821220159531e-02
3,32,blocks/11/attention/query/kernel,64,4.51874302598298527e-06,1.59357078373432159e-02
3,32,blocks/11/attention/query/kernel,65,4.46480089522083290e-06,1.58393494784832001e-02
3,32,blocks/11/attention/query/kernel,66,4.36898289990494959e-06,1.55696868896484375e-02
3,32,blocks/11/attention/query/kernel,67,4.34834873885847628e-06,1.54777104035019875e-02
3,32,blocks/11/attention/query/kernel,68,4.17009096054243855e-06,1.53787285089492798e-02
3,32,blocks/11/attention/query/kernel,69,4.14480246035964228e-06,1.52952065691351891e-02
3,32,blocks/11/attention/query/kernel,70,4.03088097300496884e-06,1.52631578966975212e-02
3,32,blocks/11/attention/query/kernel,71,3.91176672565052286e-06,1.51348141953349113e-02
3,32,blocks/11/attention/query/kernel,72,3.90106242775800638e-06,1.49842305108904839e-02
3,32,blocks/11/attention/query/kernel,73,3.85232669941615313e-06,1.48208327591419220e-02
3,32,blocks/11/attention/query/kernel,74,3.75380182049411815e-06,1.47508606314659119e-02
3,32,blocks/11/attention/query/kernel,75,3.67874895346176345e-06,1.45181603729724884e-02
3,32,blocks/11/attention/query/kernel,76,3.64684683518134989e-06,1.43758626654744148e-02
3,32,blocks/11/attention/query/kernel,77,3.49909828400996048e-06,1.42672760412096977e-02
3,32,blocks/11/attention/query/kernel,78,3.47411855727841612e-06,1.41909373924136162e-02
3,32,blocks/11/attention/query/kernel,79,3.39535222337872256e-06,1.39080556109547615e-02
3,32,blocks/11/attention/query/kernel,80,3.34306628246849868e-06,1.37884048745036125e-02
3,32,blocks/11/attention/query/kernel,81,3.29749673255719244e-06,1.36963604018092155e-02
3,32,blocks/11/attention/query/kernel,82,3.24373604598804377e-06,1.34907867759466171e-02
3,32,blocks/11/attention/query/kernel,83,3.22945447805977892e-06,1.34352222084999084e-02
3,32,blocks/11/attention/query/kernel,84,3.14536850964941550e-06,1.33051238954067230e-02
3,32,blocks/11/attention/query/kernel,85,3.04347395285731182e-06,1.31103424355387688e-02
3,32,blocks/11/attention/query/kernel,86,3.01760815091256518e-06,1.30417188629508018e-02
3,32,blocks/11/attention/query/kernel,87,2.95905283564934507e-06,1.29203563556075096e-02
3,32,blocks/11/attention/query/kernel,88,2.89964236799278297e-06,1.29063120111823082e-02
3,32,blocks/11/attention/query/kernel,89,2.81931943391100504e-06,1.26160411164164543e-02
3,32,blocks/11/attention/query/kernel,90,2.79091636912198737e-06,1.25426258891820908e-02
3,32,blocks/11/attention/query/kernel,91,2.78297875411226414e-06,1.24067924916744232e-02
3,32,blocks/11/attention/query/kernel,92,2.67068708126316778e-06,1.22334863990545273e-02
3,32,blocks/11/attention/query/kernel,93,2.64989625975431409e-06,1.21023086830973625e-02
3,32,blocks/11/attention/query/kernel,94,2.61398872680729255e-06,1.18456277996301651e-02
3,32,blocks/11/attention/query/kernel,95,2.57013425652985461e-06,1.17118023335933685e-02
3,32,blocks/11/attention/query/kernel,96,2.52854010795999784e-06,1.16062108427286148e-02
3,32,blocks/11/attention/query/kernel,97,2.46241052082041278e-06,1.15527845919132233e-02
3,32,blocks/11/attention/query/kernel,98,2.42984742726548575e-06,1.12838856875896454e-02
3,32,blocks/11/attention/query/kernel,99,2.38652091866242699e-06,1.11964093521237373e-02
3,32,blocks/11/attention/query/kernel,100,2.35831748796044849e-06,1.11596919596195221e-02
3,32,blocks/11/attention/query/kernel,101,2.28427370529971085e-06,1.08810914680361748e-02
3,32,blocks/11/attention/query/kernel,102,2.27680834541388322e-06,1.08504379168152809e-02
3,32,blocks/11/attention/query/kernel,103,2.26476504394668154e-06,1.07172057032585144e-02
3,32,blocks/11/attention/query/kernel,104,2.20748961510253139e-06,1.05630168691277504e-02
3,32,blocks/11/attention/query/kernel,105,2.15457475860603154e-06,1.04438522830605507e-02
3,32,blocks/11/attention/query/kernel,106,2.12838313018437475e-06,1.04032857343554497e-02
3,32,blocks/11/attention/query/kernel,107,2.10224061447661370e-06,1.03531219065189362e-02
3,32,blocks/11/attention/query/kernel,108,2.01859506887558382e-06,1.00884847342967987e-02
3,32,blocks/11/attention/query/kernel,109,1.97799090528860688e-06,1.00224344059824944e-02
3,32,blocks/11/attention/query/kernel,110,1.96351152226270642e-06,9.87305957823991776e-03
3,32,blocks/11/attention/query/kernel,111,1.94963422472937964e-06,9.76885668933391571e-03
3,32,blocks/11/attention/query/kernel,112,1.93650134860945400e-06,9.66290570795536041e-03
3,32,blocks/11/attention/query/kernel,113,1.85047497325285804e-06,9.59990080446004868e-03
3,32,blocks/11/attention/query/kernel,114,1.82305188900500070e-06,9.38541255891323090e-03
3,32,blocks/11/attention/query/kernel,115,1.81134817012207350e-06,9.28162038326263428e-03
3,32,blocks/11/attention/query/kernel,116,1.77337915374664590e-06,9.13833640515804291e-03
3,32,blocks/11/attention/query/kernel,117,1.73936609826341737e-06,9.08343493938446045e-03
3,32,blocks/11/attention/query/kernel,118,1.72201885106915142e-06,8.95303487777709961e-03
3,32,blocks/11/attention/query/kernel,119,1.67698794939497020e-06,8.88878945261240005e-03
3,32,blocks/11/attention/query/kernel,120,1.64466882779379375e-06,8.74837022274732590e-03
3,32,blocks/11/attention/query/kernel,121,1.61096409101446625e-06,8.69730208069086075e-03
3,32,blocks/11/attention/query/kernel,122,1.58011425810400397e-06,8.53590760380029678e-03
3,32,blocks/11/attention/query/kernel,123,1.53520534240669804e-06,8.30645579844713211e-03
3,32,blocks/11/attention/query/kernel,124,1.50660071085439995e-06,8.19112733006477356e-03
